Date,SONIA
2022-09-16,0.016733333333333333
2022-09-16,0.018533333333333332
2022-09-16,0.01813333333333333
2022-09-16,0.01813333333333333
2022-09-16,0.018533333333333332
2022-09-17,0.017066666666666667
2022-09-17,0.016866666666666665
2022-09-17,0.016800000000000002
2022-09-17,0.017066666666666667
2022-09-17,0.019066666666666666
2022-09-17,0.0186
2022-09-17,0.0186
2022-09-17,0.019066666666666666
2022-09-18,0.01753333333333333
2022-09-18,0.017133333333333334
2022-09-18,0.017133333333333334
2022-09-18,0.01753333333333333
2022-09-18,0.019533333333333333
2022-09-18,0.019133333333333332
2022-09-18,0.019133333333333332
2022-09-18,0.019533333333333333
2022-09-19,0.018066666666666665
2022-09-19,0.0176
2022-09-19,0.0176
2022-09-19,0.018066666666666665
2022-09-19,0.020066666666666667
2022-09-19,0.0196
2022-09-19,0.0196
2022-09-19,0.020066666666666667
2022-09-20,0.018533333333333332
2022-09-20,0.01813333333333333
2022-09-20,0.01813333333333333
2022-09-20,0.018533333333333332
2022-09-20,0.02053333333333333
2022-09-20,0.020133333333333333
2022-09-20,0.020133333333333333
2022-09-20,0.02053333333333333
2022-09-21,0.019533333333333333
2022-09-21,0.019133333333333332
2022-09-21,0.019066666666666666
2022-09-21,0.0186
2022-09-21,0.0186
2022-09-21,0.019066666666666666
2022-09-21,0.019133333333333332
2022-09-21,0.019533333333333333
2022-09-21,0.02153333333333333
2022-09-21,0.02113333333333333
2022-09-21,0.021066666666666664
2022-09-21,0.0206
2022-09-21,0.0206
2022-09-21,0.021066666666666664
2022-09-21,0.02113333333333333
2022-09-21,0.02153333333333333
2022-09-22,0.020066666666666667
2022-09-22,0.0196
2022-09-22,0.0196
2022-09-22,0.020066666666666667
2022-09-22,0.021933333333333332
2022-09-22,0.021599999999999998
2022-09-22,0.021599999999999998
2022-09-22,0.021866666666666666
2022-09-23,0.02053333333333333
2022-09-23,0.020133333333333333
2022-09-23,0.020133333333333333
2022-09-23,0.02053333333333333
2022-09-23,0.022
2022-09-24,0.021066666666666664
2022-09-24,0.0206
2022-09-24,0.0206
2022-09-24,0.021066666666666664
2022-09-24,0.022
2022-09-25,0.02153333333333333
2022-09-25,0.02113333333333333
2022-09-25,0.02113333333333333
2022-09-25,0.02153333333333333
2022-09-26,0.021733333333333334
2022-09-26,0.021599999999999998
2022-09-26,0.021599999999999998
2022-09-26,0.021666666666666664
2022-09-27,0.021733333333333334
2022-09-28,0.021743589743589743
2022-09-29,0.021753846153846155
2022-09-30,0.021764102564102564
2022-10-01,0.021774358974358976
2022-10-02,0.021784615384615385
2022-10-03,0.021794871794871794
2022-10-04,0.021805128205128206
2022-10-05,0.021815384615384615
2022-10-06,0.021825641025641024
2022-10-07,0.021835897435897436
2022-10-08,0.021846153846153845
2022-10-09,0.021856410256410257
2022-10-10,0.021866666666666666
2022-10-11,0.021876923076923075
2022-10-12,0.021887179487179487
2022-10-13,0.021897435897435896
2022-10-14,0.02190769230769231
2022-10-15,0.021917948717948717
2022-10-16,0.021928205128205126
2022-10-17,0.02193846153846154
2022-10-18,0.021948717948717947
2022-10-19,0.021958974358974356
2022-10-20,0.02196923076923077
2022-10-21,0.021979487179487178
2022-10-22,0.02198974358974359
2022-10-23,0.022
2022-10-24,0.0224
2022-10-24,0.022066666666666665
2022-10-24,0.022
2022-10-24,0.0224
2022-10-25,0.023133333333333332
2022-10-25,0.022466666666666666
2022-10-25,0.022466666666666666
2022-10-25,0.023133333333333332
2022-10-26,0.021733333333333334
2022-10-26,0.021733333333333334
2022-10-26,0.0218
2022-10-26,0.024599999999999997
2022-10-26,0.023933333333333334
2022-10-26,0.023866666666666668
2022-10-26,0.0232
2022-10-26,0.0232
2022-10-26,0.023866666666666668
2022-10-26,0.023933333333333334
2022-10-26,0.024599999999999997
2022-10-27,0.022333333333333334
2022-10-27,0.021866666666666666
2022-10-27,0.021866666666666666
2022-10-27,0.022333333333333334
2022-10-27,0.025333333333333333
2022-10-27,0.024666666666666663
2022-10-27,0.024666666666666663
2022-10-27,0.025333333333333333
2022-10-28,0.023133333333333332
2022-10-28,0.0224
2022-10-28,0.0224
2022-10-28,0.023133333333333332
2022-10-28,0.02606666666666667
2022-10-28,0.0254
2022-10-28,0.0254
2022-10-28,0.02606666666666667
2022-10-29,0.023866666666666668
2022-10-29,0.0232
2022-10-29,0.0232
2022-10-29,0.023866666666666668
2022-10-29,0.026799999999999997
2022-10-29,0.02613333333333333
2022-10-29,0.02613333333333333
2022-10-29,0.026799999999999997
2022-10-30,0.024599999999999997
2022-10-30,0.023933333333333334
2022-10-30,0.023933333333333334
2022-10-30,0.024599999999999997
2022-10-30,0.0276
2022-10-30,0.026866666666666667
2022-10-30,0.026866666666666667
2022-10-30,0.0276
2022-10-31,0.025333333333333333
2022-10-31,0.024666666666666663
2022-10-31,0.024666666666666663
2022-10-31,0.025333333333333333
2022-10-31,0.028333333333333332
2022-10-31,0.027666666666666666
2022-10-31,0.027666666666666666
